dtype,m,n,k,ck_preshuffle,ck us,ck TFLOPS,ck TB/s,ck err,asm us,asm TFLOPS,asm TB/s,asm err,asm/ck
torch.bfloat16,2159,2048,4096,False,49.43390425531915,732.7361633610493,0.34858407927886514,0,74.94429032258053,483.31913195909465,0.2299290836677398,0.0,1.5160504000554726
torch.bfloat16,2159,2048,512,False,11.766938144329904,384.7858391421708,0.18305390693652393,0,32.48184375000002,139.39329315319415,0.06631347704823556,0.0,2.7604329479416814
torch.bfloat16,2159,9216,2048,False,77.22173958333335,1055.3960771118127,0.30167670562329496,0,135.19361855670098,602.8355620189176,0.1723158256188662,0.00047533982433378696,1.7507196715091824
torch.bfloat16,2160,1024,2048,False,19.72163917525773,459.3784806369476,0.3306435100070622,0,35.52934408602145,254.99194744674213,0.18353370060004948,0.0,1.801541128011087
torch.bfloat16,2160,12288,2048,False,103.75668000000003,1047.801063796567,0.28518167697732805,0,160.50541414141415,677.3376478391868,0.18435206163157844,0.0,1.5469405356976929
torch.bfloat16,2160,2048,4096,False,54.08552525252523,670.0274498731623,0.3186798671090887,0,74.49068367346943,486.4875011599174,0.23138421007859206,0.0,1.3772757743531667
torch.bfloat16,2160,2048,512,False,11.97558762886598,378.2568722624721,0.17990733037657364,0,32.473793478260866,139.49242865735548,0.0663456827562292,0.0,2.7116659728651618
torch.bfloat16,2160,9216,2048,False,78.49686000000005,1038.7328838376457,0.29680229247386436,0,135.06934000000004,603.6697133487139,0.17248953759602287,0.0,1.7206973629263635
torch.bfloat16,2313,1024,2048,False,18.773999999999994,516.7479041227231,0.36402343666773207,0,36.99318556701034,262.2489791917651,0.18474148401251927,0.0,1.9704477238207285
torch.bfloat16,2313,12288,2048,False,112.59435000000003,1033.9515421866192,0.26558035993813184,0,174.80731578947376,665.9738541160655,0.1710617651495375,0.0,1.5525407428478757
torch.bfloat16,2313,2048,4096,False,49.18357291666669,788.9971855796192,0.363183374869192,0,76.58090816326525,506.72813288227013,0.23325207846736473,0.0,1.5570423948869827
torch.bfloat16,2313,2048,512,False,11.688780219780226,414.9887742599034,0.19102352495442695,0,33.059829787234044,146.72527376027475,0.06753912571147604,0.0,2.828338728731409
